Local time in Braganca,temp,RH,wind,rain,month,day,class
2018-02-28 11:00:00,-0.5,94.0,0.0,0.6,2,3,0
2017-06-02 21:00:00,19.3,60.0,3.0,0.0,6,5,0
2018-07-18 00:00:00,18.4,55.0,0.0,0.0,7,3,0
2017-10-26 20:00:00,17.3,51.0,1.0,0.0,10,4,0
2017-10-06 21:00:00,18.1,31.0,1.0,0.0,10,5,0
2017-01-15 13:00:00,9.5,53.0,1.0,0.0,1,7,0
2018-12-03 13:00:00,13.7,79.0,3.0,0.0,12,1,0
2017-11-01 17:00:00,16.3,57.0,1.0,0.0,11,3,0
2018-07-31 02:00:00,17.1,82.0,0.0,0.0,7,2,0
2016-08-01 00:00:00,16.6,70.0,3.0,0.0,8,1,0
2018-06-23 17:00:00,31.3,30.0,3.0,0.0,6,6,0
2017-02-28 03:00:00,6.6,81.0,3.0,0.0,2,2,0
2017-12-06 11:00:00,-2.5,97.0,0.0,0.0,12,3,0
2018-02-21 01:00:00,2.5,81.0,0.0,0.0,2,3,0
2017-03-18 11:00:00,19.0,36.0,1.0,0.0,3,6,0
2016-11-30 16:00:00,12.9,62.0,3.0,0.0,11,3,0
2017-09-26 12:00:00,23.1,38.0,2.0,0.0,9,2,0
2018-12-02 05:00:00,9.5,82.0,3.0,0.0,12,7,0
2016-08-23 19:00:00,31.7,26.0,2.0,0.0,8,2,0
2018-08-25 21:00:00,22.2,48.0,2.0,0.0,8,6,0
2016-01-09 19:00:00,8.0,90.0,5.0,1.0,1,6,0
2018-06-01 17:00:00,16.1,61.0,2.0,0.0,6,5,0
2018-12-04 23:00:00,7.3,95.0,1.0,0.0,12,2,0
2018-04-26 15:00:00,22.4,41.0,3.0,0.0,4,4,0
2017-06-29 15:00:00,14.0,63.0,5.0,0.5,6,4,0
2018-06-13 16:00:00,23.2,44.0,2.0,0.0,6,3,0
2016-02-07 13:00:00,8.4,76.0,3.0,0.0,2,7,0
2016-07-11 04:00:00,14.6,82.0,1.0,0.0,7,1,0
2016-04-23 23:00:00,8.5,89.0,1.0,0.0,4,6,0
2018-05-03 04:00:00,8.6,85.0,2.0,0.0,5,4,0
2016-04-21 05:00:00,7.1,96.0,1.0,0.1,4,4,0
2017-07-16 21:00:00,28.3,43.0,5.0,0.0,7,7,0
2018-03-02 04:00:00,1.0,93.0,4.0,0.0,3,5,0
2016-06-14 01:00:00,11.6,81.0,3.0,0.0,6,2,0
2016-01-27 01:00:00,4.8,97.0,0.0,0.0,1,3,0
2017-10-14 22:00:00,17.7,42.0,0.0,0.0,10,6,0
2016-12-19 05:00:00,1.3,81.0,1.0,0.0,12,1,0
2017-03-01 15:00:00,10.8,75.0,3.0,0.0,3,3,0
2016-01-10 07:00:00,7.8,89.0,7.0,6.0,1,7,0
2016-03-06 19:00:00,5.3,81.0,4.0,0.0,3,7,0
2016-09-09 20:00:00,21.0,43.0,3.0,0.0,9,5,0
2016-09-18 15:00:00,23.3,34.0,1.0,0.0,9,7,0
2017-05-22 15:00:00,26.8,35.0,1.0,0.0,5,1,0
2018-02-25 17:00:00,12.9,21.0,2.0,0.0,2,7,0
2017-04-13 01:00:00,11.6,47.0,1.0,0.0,4,4,0
2018-01-26 23:00:00,3.7,76.0,3.0,0.0,1,5,0
2016-08-12 01:00:00,16.6,54.0,1.0,0.0,8,5,0
2017-05-21 23:00:00,18.3,56.0,2.0,0.0,5,7,0
2018-11-01 14:00:00,13.7,51.0,4.0,0.0,11,4,0
2018-12-31 11:00:00,7.4,61.0,0.0,0.0,12,1,0
2018-03-06 18:00:00,3.6,85.0,3.0,4.0,3,2,0
2017-03-31 10:00:00,12.4,60.0,4.0,0.0,3,5,0
2016-09-18 14:00:00,21.8,37.0,2.0,0.0,9,7,0
2017-09-26 13:00:00,23.8,33.0,3.0,0.0,9,2,0
2017-10-30 01:00:00,8.9,80.0,1.0,0.0,10,1,0
2017-09-01 04:00:00,12.4,78.0,2.0,0.0,9,5,0
2016-04-17 09:00:00,8.2,87.0,2.0,0.2,4,7,0
2017-04-14 05:00:00,8.7,87.0,1.0,0.0,4,5,0
2016-12-17 07:00:00,6.1,82.0,1.0,0.0,12,6,0
2018-10-06 05:00:00,8.8,68.0,0.0,0.0,10,6,0
2016-03-22 02:00:00,5.6,75.0,2.0,0.0,3,2,0
2016-10-12 11:00:00,12.0,98.0,2.0,0.0,10,3,0
2017-09-17 16:00:00,19.0,39.0,4.0,0.0,9,7,0
2018-01-20 21:00:00,9.5,80.0,3.0,0.0,1,6,0
2018-03-25 03:00:00,2.4,87.0,1.0,0.0,3,7,0
2017-01-10 02:00:00,2.9,91.0,0.0,0.0,1,2,0
2017-01-31 07:00:00,7.3,91.0,1.0,0.0,1,2,0
2017-12-22 14:00:00,13.1,57.0,1.0,0.0,12,5,0
2018-02-11 14:00:00,10.9,78.0,3.0,0.0,2,7,0
2018-12-01 04:00:00,6.4,88.0,1.0,0.0,12,6,0
2018-05-15 03:00:00,6.5,64.0,1.0,0.0,5,2,0
2016-09-27 10:00:00,17.9,64.0,1.0,0.0,9,2,0
2018-01-08 08:00:00,-1.0,94.0,1.0,0.0,1,1,0
2017-12-24 15:00:00,9.8,67.0,2.0,0.0,12,7,0
2018-12-31 12:00:00,10.4,54.0,1.0,0.0,12,1,0
2017-04-25 17:00:00,16.2,45.0,6.0,0.0,4,2,0
2018-07-16 23:00:00,17.6,64.0,1.0,0.0,7,1,0
2017-04-29 15:00:00,14.2,53.0,5.0,0.0,4,6,0
2016-03-03 14:00:00,13.9,48.0,4.0,0.0,3,4,0
2017-11-16 01:00:00,3.1,79.0,0.0,0.0,11,4,0
2017-10-05 03:00:00,13.3,65.0,0.0,0.0,10,4,0
2016-01-16 20:00:00,2.3,78.0,1.0,0.0,1,6,0
2017-06-21 19:00:00,29.9,35.0,1.0,0.0,6,3,0
2017-05-28 22:00:00,14.7,71.0,3.0,0.0,5,7,0
2018-07-13 03:00:00,18.0,72.0,3.0,0.0,7,5,0
2017-08-01 07:00:00,13.2,74.0,0.0,0.0,8,2,0
2018-09-28 10:00:00,23.8,46.0,1.0,0.0,9,5,0
2018-11-07 18:00:00,6.9,76.0,2.0,0.7,11,3,0
2016-08-17 11:00:00,25.0,48.0,5.0,0.0,8,3,0
2018-03-25 09:00:00,6.8,64.0,4.0,0.0,3,7,0
2018-03-28 08:00:00,7.5,75.0,4.0,0.0,3,3,0
2018-05-25 19:00:00,11.0,95.0,1.0,1.0,5,5,0
2018-10-15 17:00:00,11.2,91.0,3.0,0.0,10,1,0
2017-04-25 13:00:00,18.4,54.0,4.0,0.0,4,2,0
2017-09-25 08:00:00,11.2,80.0,1.0,0.0,9,1,0
2017-10-21 22:00:00,8.9,74.0,2.0,0.0,10,6,0
2016-12-29 16:00:00,11.7,53.0,2.0,0.0,12,4,0
2017-10-02 01:00:00,15.1,65.0,0.0,0.0,10,1,0
2018-06-15 22:00:00,20.6,63.0,2.0,0.0,6,5,0
2016-12-21 00:00:00,0.2,92.0,1.0,0.0,12,3,0
2018-10-28 13:00:00,8.8,42.0,3.0,0.0,10,7,0
2016-05-18 21:00:00,13.6,61.0,3.0,0.0,5,3,0
2018-06-20 22:00:00,20.9,74.0,4.0,0.0,6,3,0
2018-07-18 14:00:00,28.8,36.0,3.0,0.0,7,3,0
2018-04-10 19:00:00,5.3,70.0,2.0,0.0,4,2,0
2018-10-13 14:00:00,23.1,53.0,4.0,0.0,10,6,0
2018-03-26 05:00:00,0.0,73.0,1.0,0.0,3,1,0
2016-10-27 10:00:00,17.5,62.0,2.0,0.0,10,4,0
2017-09-25 03:00:00,12.6,76.0,1.0,0.0,9,1,0
2016-01-13 02:00:00,1.4,92.0,0.0,0.0,1,3,0
2018-09-23 13:00:00,31.3,27.0,2.0,0.0,9,7,0
2018-08-03 11:00:00,33.8,28.0,1.0,0.0,8,5,0
2018-02-04 22:00:00,1.3,67.0,1.0,0.0,2,7,0
2017-12-21 01:00:00,3.1,69.0,2.0,0.0,12,4,0
2018-01-20 03:00:00,1.5,85.0,0.0,0.0,1,6,0
2017-12-29 23:00:00,11.8,87.0,2.0,0.0,12,5,0
2018-05-20 22:00:00,14.7,67.0,0.0,0.0,5,7,0
2018-09-05 22:00:00,15.8,79.0,0.0,0.0,9,3,0
2018-12-28 12:00:00,4.0,99.0,0.0,0.0,12,5,0
2016-04-06 15:00:00,16.9,46.0,3.0,0.0,4,3,0
2016-12-16 10:00:00,3.3,95.0,1.0,1.0,12,5,0
2017-12-20 17:00:00,11.7,40.0,0.0,0.0,12,3,0
2017-12-03 04:00:00,-4.1,91.0,1.0,0.0,12,7,0
2018-09-26 08:00:00,16.2,42.0,0.0,0.0,9,3,0
2016-06-18 08:00:00,13.9,66.0,1.0,0.0,6,6,0
2017-02-21 01:00:00,7.8,60.0,1.0,0.0,2,2,0
2018-08-03 02:00:00,22.5,52.0,1.0,0.0,8,5,0
2016-04-19 15:00:00,11.8,97.0,2.0,3.0,4,2,0
2016-02-04 04:00:00,0.8,81.0,2.0,0.0,2,4,0
2018-09-03 17:00:00,22.6,50.0,7.0,0.0,9,1,0
2017-01-28 15:00:00,8.7,71.0,3.0,0.0,1,6,0
2016-06-08 05:00:00,12.8,83.0,1.0,0.0,6,3,0
2017-08-30 02:00:00,13.7,88.0,0.0,0.0,8,3,0
2018-03-19 14:00:00,5.9,48.0,11.0,0.0,3,1,0
2016-12-14 12:00:00,7.9,89.0,4.0,10.0,12,3,0
2017-10-24 15:00:00,23.9,21.0,4.0,0.0,10,2,0
2017-09-01 18:00:00,24.1,29.0,0.0,0.0,9,5,0
2017-03-01 17:00:00,11.0,75.0,1.0,0.0,3,3,0
2018-03-20 18:00:00,8.4,36.0,5.0,0.0,3,2,0
2016-07-06 11:00:00,26.3,48.0,2.0,0.0,7,3,0
2017-07-12 15:00:00,34.5,22.0,3.0,0.0,7,3,0
2018-11-10 21:00:00,10.7,81.0,4.0,0.0,11,6,0
2018-09-10 23:00:00,19.9,52.0,1.0,0.0,9,1,0
2016-07-16 11:00:00,27.5,24.0,2.0,0.0,7,6,0
2017-01-16 13:00:00,8.8,56.0,0.0,0.0,1,1,0
2018-04-13 17:00:00,12.0,75.0,3.0,0.0,4,5,0
2018-08-02 23:00:00,26.9,41.0,0.0,0.0,8,4,0
2017-04-01 00:00:00,6.5,86.0,3.0,1.0,4,6,0
2018-10-12 21:00:00,17.2,74.0,0.0,0.0,10,5,0
2017-12-11 13:00:00,4.4,90.0,3.0,0.1,12,1,0
2018-08-26 21:00:00,23.4,46.0,2.0,0.0,8,7,0
2016-01-29 01:00:00,2.9,95.0,1.0,0.0,1,5,0
2018-12-07 01:00:00,4.9,99.0,2.0,0.0,12,5,0
2017-03-31 06:00:00,8.0,87.0,2.0,3.0,3,5,0
2017-12-20 05:00:00,-1.5,88.0,0.0,0.0,12,3,0
2016-06-02 05:00:00,11.3,61.0,1.0,0.0,6,4,0
2018-03-18 14:00:00,11.4,43.0,4.0,0.0,3,7,0
2016-08-30 22:00:00,21.7,51.0,2.0,0.0,8,2,0
2018-05-21 08:00:00,14.5,64.0,0.0,0.0,5,1,0
2017-02-12 16:00:00,9.1,84.0,4.0,0.0,2,7,0
2016-02-25 02:00:00,5.6,83.0,5.0,0.0,2,4,0
2018-11-26 05:00:00,6.2,90.0,4.0,0.6,11,1,0
2018-05-15 14:00:00,22.0,17.0,2.0,0.0,5,2,0
2018-06-01 03:00:00,11.6,81.0,1.0,0.0,6,5,0
2018-10-16 08:00:00,8.8,90.0,1.0,0.0,10,2,0
2016-01-01 04:00:00,3.9,98.0,0.0,0.0,1,5,0
2018-08-29 05:00:00,14.0,89.0,1.0,0.0,8,3,0
2017-06-21 23:00:00,24.9,61.0,3.0,0.0,6,3,0
2017-12-31 18:00:00,5.1,81.0,3.0,6.0,12,7,0
2018-02-11 11:00:00,9.8,81.0,3.0,0.0,2,7,0
2018-04-13 10:00:00,9.3,82.0,1.0,0.0,4,5,0
2016-03-15 03:00:00,1.7,71.0,1.0,0.0,3,2,0
2016-11-24 04:00:00,4.3,78.0,1.0,0.0,11,4,0
2018-07-29 09:00:00,19.3,55.0,2.0,0.0,7,7,0
2018-12-31 01:00:00,1.4,65.0,0.0,0.0,12,1,0
2017-04-22 09:00:00,14.8,41.0,1.0,0.0,4,6,0
2018-05-05 22:00:00,15.8,58.0,0.0,0.0,5,6,0
2016-06-16 05:00:00,9.0,85.0,4.0,0.0,6,4,0
2017-06-01 23:00:00,18.9,67.0,1.0,0.0,6,4,0
2017-11-01 12:00:00,15.5,51.0,2.0,0.0,11,3,0
2018-11-01 18:00:00,9.7,83.0,2.0,0.0,11,4,0
2017-05-13 19:00:00,12.0,84.0,1.0,0.8,5,6,0
2016-08-12 03:00:00,15.3,55.0,1.0,0.0,8,5,0
2017-11-03 10:00:00,13.0,83.0,5.0,0.0,11,5,0
2018-09-20 10:00:00,22.9,44.0,1.0,0.0,9,4,0
2017-12-02 17:00:00,6.6,47.0,2.0,0.0,12,6,0
2017-01-27 11:00:00,4.8,91.0,2.0,0.3,1,5,0
2017-08-25 18:00:00,27.8,28.0,3.0,0.0,8,5,0
2017-06-01 17:00:00,28.1,32.0,4.0,0.0,6,4,0
2018-11-07 09:00:00,9.1,78.0,2.0,0.0,11,3,0
2018-12-07 23:00:00,8.8,84.0,4.0,0.0,12,5,0
2018-05-30 17:00:00,15.6,71.0,4.0,0.0,5,3,0
2018-06-21 15:00:00,29.4,40.0,1.0,0.0,6,4,0
2016-05-26 11:00:00,18.7,45.0,3.0,0.0,5,4,0
2017-02-22 22:00:00,10.9,50.0,0.0,0.0,2,3,0
2018-12-20 14:00:00,10.5,80.0,3.0,0.0,12,4,0
2017-11-26 14:00:00,9.3,53.0,3.0,0.0,11,7,0
2018-05-13 14:00:00,11.7,57.0,2.0,0.0,5,7,0
2018-06-08 01:00:00,12.7,99.0,3.0,4.0,6,5,0
2016-10-23 17:00:00,10.1,93.0,2.0,2.0,10,7,0
2018-02-13 01:00:00,0.4,79.0,2.0,0.0,2,2,0
2017-10-08 08:00:00,10.0,38.0,0.0,0.0,10,7,0
2018-05-23 13:00:00,23.8,36.0,3.0,0.0,5,3,0
2018-08-30 16:00:00,30.3,28.0,2.0,0.0,8,4,0
2017-08-27 05:00:00,17.2,71.0,2.0,0.0,8,7,0
2017-08-05 07:00:00,19.5,72.0,0.0,0.0,8,6,0
2018-10-25 01:00:00,11.3,43.0,0.0,0.0,10,4,0
2018-06-28 22:00:00,16.1,91.0,6.0,0.7,6,4,0
2017-03-03 13:00:00,4.2,88.0,2.0,0.1,3,5,0
2017-09-10 05:00:00,9.1,69.0,2.0,0.0,9,7,0
2017-06-23 20:00:00,23.2,52.0,3.0,0.0,6,5,0
2017-02-10 16:00:00,7.3,61.0,2.0,0.0,2,5,0
2017-02-24 21:00:00,8.5,70.0,2.0,0.0,2,5,0
2016-03-22 12:00:00,11.6,51.0,3.0,0.0,3,2,0
2017-04-15 13:00:00,20.0,42.0,1.0,0.0,4,6,0
2016-06-25 03:00:00,15.2,79.0,1.0,0.0,6,6,0
2018-02-26 02:00:00,-0.9,72.0,0.0,0.0,2,1,0
2017-08-25 23:00:00,21.2,52.0,2.0,0.0,8,5,0
2016-09-21 21:00:00,17.1,65.0,3.0,0.0,9,3,0
2018-07-27 10:00:00,22.6,47.0,2.0,0.0,7,5,0
2017-08-05 23:00:00,20.5,54.0,3.0,0.0,8,6,0
2017-01-30 13:00:00,10.5,91.0,5.0,0.0,1,1,0
2017-05-28 05:00:00,16.7,84.0,1.0,0.0,5,7,0
2016-02-08 07:00:00,7.8,92.0,3.0,0.0,2,1,0
2017-05-12 10:00:00,11.5,87.0,3.0,0.2,5,5,0
2018-07-17 15:00:00,29.1,35.0,1.0,0.0,7,2,0
2017-07-07 16:00:00,25.6,31.0,4.0,0.0,7,5,0
2017-07-21 17:00:00,24.8,29.0,6.0,0.0,7,5,0
2018-06-18 18:00:00,28.0,34.0,3.0,0.0,6,1,0
2017-04-24 13:00:00,24.1,30.0,1.0,0.0,4,1,0
2017-05-05 20:00:00,9.4,82.0,2.0,0.0,5,5,0
2016-01-20 11:00:00,4.2,97.0,0.0,0.1,1,3,0
2017-11-24 20:00:00,13.5,80.0,3.0,0.0,11,5,0
2018-11-04 12:00:00,6.6,99.0,1.0,0.4,11,7,0
2016-11-14 13:00:00,13.1,62.0,3.0,0.0,11,1,0
2017-09-27 05:00:00,7.6,76.0,0.0,0.0,9,3,0
2017-11-09 13:00:00,12.1,37.0,3.0,0.0,11,4,0
2017-10-15 00:00:00,15.6,50.0,0.0,0.0,10,7,0
2017-05-28 14:00:00,22.0,50.0,7.0,0.0,5,7,0
2018-06-25 00:00:00,24.0,51.0,2.0,0.0,6,1,0
2016-08-10 09:00:00,16.7,46.0,5.0,0.0,8,3,0
2018-06-28 05:00:00,14.4,87.0,0.0,0.0,6,4,0
2017-02-24 10:00:00,5.9,78.0,0.0,0.0,2,5,0
2017-01-05 18:00:00,5.1,93.0,0.0,0.0,1,4,0
2017-11-25 10:00:00,10.7,82.0,1.0,0.0,11,6,0
2018-10-11 12:00:00,16.5,72.0,4.0,4.0,10,4,0
2018-09-16 00:00:00,18.5,70.0,1.0,0.0,9,7,0
2018-08-02 11:00:00,32.6,33.0,2.0,0.0,8,4,0
2018-06-26 11:00:00,27.0,62.0,3.0,0.0,6,2,0
2018-05-03 10:00:00,14.0,48.0,3.0,0.0,5,4,0
2018-02-20 15:00:00,16.0,40.0,2.0,0.0,2,2,0
2018-10-01 18:00:00,20.1,32.0,2.0,0.0,10,1,0
2018-07-12 07:00:00,17.5,75.0,0.0,0.0,7,4,0
2018-04-13 18:00:00,11.4,75.0,3.0,0.8,4,5,0
2016-07-10 08:00:00,22.5,55.0,1.0,0.0,7,7,0
2018-02-20 13:00:00,13.1,51.0,1.0,0.0,2,2,0
2016-01-22 11:00:00,9.6,99.0,0.0,0.0,1,5,0
2018-03-17 23:00:00,4.5,76.0,2.0,0.0,3,6,0
2016-12-19 19:00:00,3.7,61.0,1.0,0.0,12,1,0
2018-01-23 00:00:00,5.1,91.0,1.0,0.0,1,2,0
2017-07-24 05:00:00,14.4,79.0,1.0,0.0,7,1,0
2018-04-25 10:00:00,22.8,45.0,2.0,0.0,4,3,0
2016-12-12 21:00:00,5.9,93.0,0.0,0.1,12,1,0
2018-04-23 23:00:00,16.3,58.0,0.0,0.0,4,1,0
2016-06-21 08:00:00,22.2,58.0,0.0,0.0,6,2,0
2017-02-13 03:00:00,6.4,98.0,1.0,2.0,2,1,0
2018-02-11 22:00:00,4.3,82.0,4.0,0.0,2,7,0
2017-10-07 01:00:00,14.0,52.0,1.0,0.0,10,6,0
2017-12-05 13:00:00,7.5,58.0,2.0,0.0,12,2,0
2018-01-20 01:00:00,4.7,73.0,1.0,0.0,1,6,0
2018-01-04 19:00:00,10.1,80.0,4.0,0.0,1,4,0
2017-02-22 13:00:00,18.0,34.0,3.0,0.0,2,3,0
2018-02-03 15:00:00,7.1,79.0,4.0,0.0,2,6,0
2016-10-12 10:00:00,11.9,98.0,1.0,0.7,10,3,0
2017-07-22 03:00:00,14.0,68.0,2.0,0.0,7,6,0
2016-04-15 14:00:00,9.2,92.0,1.0,2.0,4,5,0
2017-09-26 04:00:00,11.8,80.0,2.0,0.0,9,2,0
2016-06-29 14:00:00,28.6,26.0,5.0,0.0,6,3,0
2016-02-04 18:00:00,9.1,56.0,2.0,0.0,2,4,0
2018-11-22 21:00:00,5.4,97.0,0.0,13.0,11,4,0
2016-06-01 04:00:00,11.8,64.0,1.0,0.0,6,3,0
2018-11-24 04:00:00,6.4,97.0,4.0,0.0,11,6,0
2018-06-20 18:00:00,28.3,34.0,3.0,0.0,6,3,0
2017-05-01 10:00:00,10.2,57.0,4.0,0.0,5,1,0
2017-08-07 01:00:00,19.0,56.0,1.0,0.0,8,1,0
2016-04-07 15:00:00,19.0,37.0,6.0,0.0,4,4,0
2018-07-06 01:00:00,14.6,85.0,2.0,0.0,7,5,0
2018-02-28 06:00:00,-2.2,93.0,2.0,27.0,2,3,0
2018-12-24 10:00:00,2.0,99.0,0.0,0.1,12,1,0
2016-02-26 01:00:00,6.1,92.0,2.0,0.4,2,5,0
2018-12-29 23:00:00,5.7,69.0,0.0,0.0,12,6,0
2017-06-26 01:00:00,16.5,87.0,1.0,0.0,6,1,0
2018-03-04 13:00:00,8.1,63.0,4.0,0.0,3,7,0
2016-04-15 11:00:00,10.3,93.0,3.0,1.0,4,5,0
2016-04-16 21:00:00,7.9,87.0,2.0,2.0,4,6,0
2017-10-10 03:00:00,9.7,46.0,0.0,0.0,10,2,0
2018-02-08 23:00:00,1.6,61.0,0.0,0.0,2,4,0
2016-10-19 11:00:00,14.8,82.0,0.0,0.0,10,3,0
2018-01-20 09:00:00,6.0,55.0,3.0,0.0,1,6,0
2016-12-10 23:00:00,4.6,98.0,0.0,0.0,12,6,0
2016-12-14 23:00:00,4.2,86.0,1.0,0.0,12,3,0
2018-01-28 18:00:00,10.8,50.0,3.0,0.0,1,7,0
2017-10-06 07:00:00,10.9,84.0,0.0,0.0,10,5,0
2016-02-05 20:00:00,6.5,68.0,0.0,0.0,2,5,0
2018-01-26 17:00:00,6.2,63.0,4.0,0.0,1,5,0
2017-12-08 02:00:00,4.6,98.0,1.0,0.0,12,5,0
2017-05-12 15:00:00,15.9,64.0,5.0,0.0,5,5,0
2018-08-30 23:00:00,20.3,56.0,1.0,0.0,8,4,0
2018-06-21 07:00:00,20.2,71.0,0.0,0.0,6,4,0
2016-08-16 04:00:00,15.8,66.0,0.0,0.0,8,2,0
2018-09-29 08:00:00,19.1,60.0,1.0,0.0,9,6,0
2016-03-24 07:00:00,-1.2,94.0,0.0,0.0,3,4,0
2018-06-12 19:00:00,20.7,55.0,4.0,0.0,6,2,0
2018-10-16 03:00:00,9.6,88.0,2.0,0.0,10,2,0
2017-12-11 11:00:00,4.1,87.0,3.0,0.0,12,1,0
2018-12-16 15:00:00,7.3,78.0,3.0,0.0,12,7,0
2018-01-25 20:00:00,3.7,76.0,3.0,0.0,1,4,0
2018-07-04 22:00:00,16.6,71.0,4.0,0.0,7,3,0
2018-01-16 02:00:00,5.9,91.0,1.0,0.0,1,2,0
2016-12-24 17:00:00,5.8,94.0,1.0,0.0,12,6,0
2018-04-25 00:00:00,14.9,75.0,0.0,0.0,4,3,0
2018-05-20 14:00:00,24.0,30.0,3.0,0.0,5,7,0
2018-07-04 21:00:00,17.2,70.0,3.0,0.0,7,3,0
2018-07-07 08:00:00,19.8,66.0,1.0,0.0,7,6,0
2016-10-18 04:00:00,12.6,89.0,1.0,0.0,10,2,0
2017-08-29 17:00:00,24.5,41.0,2.0,0.0,8,2,0
2016-02-16 16:00:00,9.0,39.0,1.0,0.0,2,2,0
2018-07-22 08:00:00,18.2,68.0,2.0,0.0,7,7,0
2018-03-15 11:00:00,6.7,80.0,4.0,0.0,3,4,0
2018-06-26 02:00:00,20.1,86.0,0.0,0.0,6,2,0
2016-01-19 19:00:00,4.6,87.0,1.0,0.0,1,2,0
2017-02-07 15:00:00,10.9,50.0,5.0,0.0,2,2,0
2017-08-06 01:00:00,17.0,63.0,1.0,0.0,8,7,0
2018-05-23 03:00:00,14.3,70.0,0.0,0.0,5,3,0
2017-08-14 23:00:00,22.8,44.0,1.0,0.0,8,1,0
2016-01-03 19:00:00,12.4,92.0,4.0,3.0,1,7,0
2017-01-01 19:00:00,-2.2,97.0,0.0,0.0,1,7,0
2018-03-30 16:00:00,2.3,93.0,5.0,0.9,3,5,0
2016-05-06 16:00:00,13.2,94.0,1.0,1.0,5,5,0
2017-12-03 05:00:00,-3.7,89.0,1.0,0.0,12,7,0
2017-05-16 03:00:00,14.5,87.0,0.0,0.0,5,2,0
2016-04-28 22:00:00,11.3,68.0,1.0,0.0,4,4,0
2017-10-04 01:00:00,18.3,61.0,2.0,0.0,10,3,0
2016-06-08 12:00:00,29.1,34.0,1.0,0.0,6,3,0
2017-02-01 03:00:00,7.0,91.0,0.0,0.0,2,3,0
2018-05-08 20:00:00,19.4,52.0,2.0,0.0,5,2,0
2017-02-17 08:00:00,0.6,97.0,0.0,0.0,2,5,0
2017-10-03 20:00:00,23.0,24.0,1.0,0.0,10,2,0
2016-07-06 10:00:00,24.7,56.0,1.0,0.0,7,3,0
2017-05-09 03:00:00,15.9,50.0,3.0,0.0,5,2,0
2018-04-17 16:00:00,20.3,36.0,5.0,0.0,4,2,0
2017-08-13 09:00:00,23.9,28.0,1.0,0.0,8,7,0
2018-08-19 19:00:00,27.9,19.0,1.0,0.0,8,7,0
2018-03-10 05:00:00,9.1,89.0,1.0,0.0,3,6,0
2016-04-11 11:00:00,8.7,59.0,8.0,0.0,4,1,0
2018-11-06 19:00:00,9.1,94.0,6.0,0.1,11,2,0
2017-10-25 18:00:00,20.6,32.0,1.0,0.0,10,3,0
2018-04-18 04:00:00,6.1,84.0,0.0,0.0,4,3,0
2017-07-27 16:00:00,32.6,23.0,3.0,0.0,7,4,0
2017-08-14 09:00:00,21.4,44.0,0.0,0.0,8,1,0
2017-02-22 20:00:00,12.6,45.0,1.0,0.0,2,3,0
2016-04-12 19:00:00,6.4,86.0,1.0,0.0,4,2,0
2017-10-02 22:00:00,22.3,52.0,2.0,0.0,10,1,0
2018-08-26 07:00:00,14.7,71.0,1.0,0.0,8,7,0
2016-08-09 03:00:00,20.5,48.0,1.0,0.0,8,2,0
2016-08-24 17:00:00,31.4,30.0,3.0,0.0,8,3,0
2017-05-18 21:00:00,10.2,55.0,6.0,0.0,5,4,0
2018-03-04 19:00:00,4.5,92.0,5.0,1.0,3,7,0
2017-01-17 14:00:00,15.1,39.0,1.0,0.0,1,2,0
2017-12-14 16:00:00,11.8,88.0,3.0,0.0,12,4,0
2017-06-25 05:00:00,15.1,73.0,2.0,0.0,6,7,0
2016-10-24 07:00:00,7.6,99.0,0.0,0.1,10,1,0
2018-05-10 15:00:00,21.1,34.0,4.0,0.0,5,4,0
2017-10-09 11:00:00,22.9,20.0,2.0,0.0,10,1,0
2016-10-24 08:00:00,7.5,99.0,0.0,0.2,10,1,0
2018-07-16 01:00:00,15.8,77.0,3.0,0.0,7,1,0
2017-08-24 11:00:00,26.9,34.0,2.0,0.0,8,4,0
2017-10-17 01:00:00,14.3,62.0,0.0,0.0,10,2,0
2018-11-12 08:00:00,4.8,99.0,1.0,0.0,11,1,0
2016-06-25 22:00:00,18.5,57.0,4.0,0.0,6,6,0
2016-08-23 21:00:00,27.8,36.0,3.0,0.0,8,2,0
2016-10-24 10:00:00,8.8,99.0,1.0,3.0,10,1,0
2016-09-16 08:00:00,11.8,83.0,1.0,0.0,9,5,0
2016-07-18 13:00:00,34.7,19.0,3.0,0.0,7,1,0
2016-04-01 16:00:00,13.0,41.0,3.0,0.0,4,5,0
2017-12-22 01:00:00,1.8,92.0,0.0,0.0,12,5,0
2016-02-28 20:00:00,4.9,63.0,3.0,0.0,2,7,0
2017-05-26 21:00:00,18.0,74.0,2.0,0.0,5,5,0
2018-05-26 14:00:00,19.9,52.0,2.0,0.0,5,6,0
2016-08-24 19:00:00,29.4,35.0,2.0,0.0,8,3,0
2018-06-13 20:00:00,18.9,58.0,3.0,0.0,6,3,0
2016-03-28 08:00:00,7.8,97.0,3.0,1.0,3,1,0
2018-08-10 01:00:00,15.0,60.0,1.0,0.0,8,5,0
2017-02-01 10:00:00,9.8,73.0,2.0,0.0,2,3,0
2016-09-16 11:00:00,20.9,47.0,3.0,0.0,9,5,0
2016-03-06 01:00:00,2.5,79.0,3.0,0.0,3,7,0
2017-05-03 17:00:00,25.2,25.0,2.0,0.0,5,3,0
2017-06-22 21:00:00,23.4,51.0,3.0,0.0,6,4,0
